,Issue_id,Duplicated_issue,Title,Description
451,1885.0,,"['iperspective', 'showview', 'activation', 'choice']","['iperspective', 'method', 'showview', 'stack', 'activate', 'transfer', 'proper', 'behaviour', 'property', 'depend', 'property', 'normally', 'provide', 'properties', 'action', 'select', 'object', 'perform', 'action', 'ensure', 'property', 'visible', 'showview', 'property', 'activate', 'result', 'object', 'proper', 'behaviour', 'properties', 'stack', 'currently', 'active', 'property', 'source', 'activate', 'suggest', 'add', 'showview', 'method', 'follow', 'signature', 'showview', 'current', 'implementation', 'method', 'change', 'implementation', 'showview', 'public', 'iviewpart', 'showview', 'return', 'showview', 'ensure', 'backward', 'compatibility', 'handle', 'property']"
452,1886.0,,"['replace', 'history']","['comparison', 'editions', 'interest', 'actual', 'content', 'compare', 'plan', 'comparison', 'default']"
453,1887.0,,"['command', 'globalactions', 'temporal']","['action', 'desktop', 'currently', 'target', 'active', 'perform', 'action', 'switch', 'longer', 'action', 'inconsistent', 'implementations', 'force', 'implement', 'perform', 'temporal', 'action', 'regardless', 'current', 'active', 'support', 'desktop', 'expose', 'action', 'undoable', 'register', 'include', 'support', 'pattern', 'action', 'define', 'execute', 'unexecute', 'method', 'follow', 'pattern', 'iaction', 'interface', 'change', 'appropriate', 'desktop', 'define', 'interface', 'call', 'iundoaction', 'interface', 'similar', 'follow', 'public', 'interface', 'iundoaction', 'string', 'getlabel', 'dispose', 'suspect', 'iundoaction', 'implementor', 'contain', 'handle', 'action', 'target', 'action', 'attribute', 'require']"
454,1888.0,,"['stringconverter', 'character', 'iswhitespace']","['problems', 'implementation', 'method', 'probably', 'definition', 'whitespace', 'consistent', 'platform', 'method', 'rewrite', 'create', 'unnecesasary', 'garbage', 'common', 'source', 'string', 'contain', 'whitespace']"
455,1889.0,,"['dialogs', 'selectiondialog', 'support', 'message', 'wizards']","['selection', 'dialog', 'contain', 'message', 'wizard', 'war', 'message', 'errors', 'better', 'dialog', 'support']"
456,1890.0,,"['performance', 'problem']","['build', 'project', 'errors', 'minutes', 'update', 'performance', 'problem', 'severe', 'host', 'easily', 'create', 'workbench', 'errors', 'problem', 'tableviewer', 'update', 'result', 'performance', 'marker', 'additions', 'optimize', 'tableviewer', 'meantime', 'change', 'process', 'resource', 'update', 'tasklist', 'viewer', 'relevant', 'marker', 'change', 'protect', 'processdelta', 'gather', 'marker', 'change', 'additions', 'arraylist', 'removals', 'arraylist', 'change', 'arraylist', 'getmarkerdeltas', 'update', 'viewer', 'marker', 'change', 'additionssize', 'changessize', 'complete', 'refresh', 'change', 'markers', 'fviewerrefresh', 'marginal', 'improvement', 'javaui', 'plugin', 'project', 'workspace', 'time', 'resource', 'vajava', 'refresh', 'second', 'time', 'get', 'provider', 'settext', 'getimage', 'setimage', 'difference', 'time', 'tableindexof', 'get', 'provider', 'settext', 'getimage', 'setimage', 'difference', 'reason', 'gettext', 'getimage', 'longer', 'number', 'markers', 'resource', 'itpcore', 'marker', 'access', 'performance', 'improve', 'theres', 'account', 'set', 'tableitem', 'account', 'second', 'talk', 'performance', 'problems', 'address', 'improve', 'incremental', 'update', 'tableviewer', 'improvement', 'refresh', 'toggle', 'filter', 'improvements', 'possible', 'widget', 'performance', 'example', 'optimizations', 'possible', 'optimize', 'doupdateitem', 'improve', 'doupdateitem', 'redrawing', 'widget', 'second', 'entries', 'protect', 'doupdateitem', 'tableitem', 'widget', 'remember', 'element', 'show', 'associate', 'itemsetdata', 'mapelement', 'ilabelprovider', 'columncount', 'string', 'tableitem', 'similar', 'string', 'lprovgettext', 'lprovgetimage', 'textscolumn', 'apparently', 'problem', 'setimage', 'tisetimage', 'tisettext', 'benchmark', 'import', 'comibmswt', 'import', 'import', 'import', 'javaio', 'public', 'public', 'static', 'columns', 'display', 'display', 'display', 'tablesetbounds', 'shellopen', 'tablecolumn', 'column', 'tablecolumn', 'columnsetwidth', 'tableitem', 'tableitem', 'tableitem', 'gcsetbackground', 'gcfillrectangle', 'gcdispose', 'string', 'benchmark', 'starttime', 'widget', 'widget', 'tableitem', 'widget', 'remember', 'element', 'show', 'associate', 'itemsetdata', 'mapelement', 'ilabelprovider', 'columncount', 'string', 'tableitem', 'similar', 'string', 'lprovgettext', 'lprovgetimage', 'textscolumn', 'apparently', 'problem', 'setimage', 'tisetimage', 'tisettext', 'endtime', 'elapse', 'endtime', 'starttime', 'displaysleep', 'imagedispose', 'result', 'columns', 'vajava', 'columns', 'columns', 'columns', 'emulate', 'windows', 'columns', 'windows', 'native', 'columns', 'slower', 'faster', 'achieve', 'performance', 'windows', 'native', 'widget', 'benchmarks', 'release', 'performance', 'follow', 'windows', 'columns', 'columns', 'windows', 'columns', 'columns']"
457,1891.0,,"['propertiesview', 'request', 'dynamic', 'property', 'descriptors']","['dynamic', 'property', 'descriptors', 'property', 'descriptor', 'provide', 'editor', 'editor', 'cache', 'reuse', 'appropriate', 'static', 'properties', 'change', 'nature', 'depend', 'properties', 'value', 'example', 'schema', 'editor', 'expose', 'attribute', 'properties', 'property', 'attribute', 'choices', 'restriction', 'depend', 'value', 'properties', 'restriction', 'property', 'different', 'editors', 'boolean', 'default', 'string', 'editor', 'enumeration', 'restriction', 'string', 'editor', 'contain', 'choices', 'define', 'restriction', 'editor', 'try', 'restriction', 'violation', 'validator', 'design', 'practice', 'dissalow', 'invalid', 'punish', 'implement', 'getcelleditor', 'property', 'descriptor', 'call', 'implementation', 'desciptor', 'choose', 'editor', 'create', 'widget', 'provide', 'interface', 'indicate', 'editor', 'cache', 'property', 'isdynamic', 'sensible', 'choice', 'return', 'editor', 'cache', 'default', 'return', 'indicate', 'behaviour']"
458,1892.0,,"['standard', 'components', 'double', 'refresh']","['builder', 'update', 'noticeable', 'vertical', 'scroll', 'grow', 'shrink', 'verify']"
459,1893.0,,"['compare', 'viewer', 'doesnt', 'scroll']","['compare', 'viewer', 'scroll', 'scroll', 'scroll', 'cursor', 'active', 'editor', 'reveal', 'example', 'doesnt', 'contain', 'delimiter', 'textviewer', 'problem', 'swtall', 'doesnt', 'horizontal', 'scrollbar', 'account', 'workaround']"
460,1894.0,,['accelerators'],"['labelampreadme', 'extensionctrlp', 'readme', 'example', 'accelerator', 'execute', 'close', 'obsolete']"
461,1895.0,,"['actionsets', 'dynamic', 'contributions', 'need', 'actionset']","['dorian', 'birsan', 'birsancaibmcom', 'properly', 'solve', 'current', 'action', 'design', 'dynamically', 'compute', 'information', 'define', 'arbitrary', 'plugins', 'previous', 'versions', 'contributor', 'action', 'dorian', 'special', 'define', 'action', 'visible', 'drawback', 'plugin', 'active', 'workbench', 'startup', 'opinion', 'assume', 'integral', 'current', 'implementation', 'action', 'advance', 'action', 'documentation', 'plugin', 'contain', 'information', 'define', 'correspond', 'dorian', 'birsan']"
462,1896.0,,"['workbench', 'iworkbenchpart', 'dispose', 'call', 'gaufoo']","['call', 'widget', 'stand', 'dispose', 'method', 'suppose', 'overriden', 'native', 'resources', 'possible', 'remember', 'resource', 'field', 'control', 'control', 'getcontrol', 'controlgetmenu', 'widget', 'dispose', 'method', 'call', 'widgets', 'dispose', 'inconsistent', 'dispose', 'dispose', 'call', 'widget', 'workbenchpart', 'control', 'factory', 'creation', 'control', 'close', 'workbench', 'dispose', 'mechanism', 'dispose', 'control', 'dispose', 'signal', 'lifecycle', 'similar', 'viewer', 'viewer', 'expect', 'control', 'dispose', 'perform', 'cleanup', 'require', 'particular', 'scenario', 'log', 'control', 'dispose', 'control', 'dispose', 'automatically', 'update', 'javadoc', 'iworkbenchpart', 'clarify', 'call', 'implementor', 'safely', 'reference', 'control', 'create', 'close', 'control', 'dispose', 'composite', 'define', 'dispose', 'listener', 'control', 'resources', 'require', 'invoke', 'method', 'dispose', 'control', 'throw', 'method', 'call', 'codedisposecode', 'signal', 'lifecycle', 'dispose', 'control', 'dispose', 'different', 'control', 'change', 'share', 'policy', 'dispose', 'policy', 'reopen', 'move', 'previous', 'things', 'address', 'action', 'dispose', 'automatically', 'look', 'problem', 'dispose', 'events', 'control', 'dispose', 'dispose', 'lifecycle', 'widget', 'public', 'dispose', 'releasechild', 'typically', 'override', 'composite', 'releasewidget', 'destroywidget', 'releasewidget', 'sendevent', 'dispose', 'eventtable', 'value', 'notice', 'lifecycle', 'widget', 'actually', 'dispose', 'accord', 'acceptable', 'dispose', 'rrequired', 'events', 'result', 'action', 'implement', 'control', 'standard', 'lifecycle', 'change', 'lifecycle', 'clarify', 'listeners', 'internal', 'control', 'dispose', 'call', 'widgets', 'create', 'purpose', 'dispose', 'reference', 'resource', 'field', 'purpose', 'dispose', 'resources', 'envolves', 'current', 'implementation', 'control', 'methods', 'control', 'directly', 'control', 'talk', 'control', 'create', 'definitly', 'throw', 'dispose', 'access', 'talk', 'confuse', 'dispose', 'implementation', 'expect', 'dispose', 'control', 'method', 'signal', 'lifecycle', 'prefer', 'introduction', 'method', 'everybody', 'dispose', 'extraneous', 'talk', 'confuse', 'change', 'break', 'consider']"
463,1897.0,,['unclear'],"['listener', 'pass', 'selection', 'provider', 'action', 'remove', 'provider', 'anybody', 'result', 'leak', 'selection', 'provider', 'action', 'longer', 'need', 'example', 'opentoactions', 'create', 'everytime', 'context', 'navigator', 'package', 'create', 'remove', 'selection', 'provider', 'listener', 'action', 'deregistered', 'object', 'action', 'editor', 'document', 'opennewpagemenu', 'openwithmenu', 'problem', 'assume', 'package', 'problem', 'general', 'action', 'know', 'release', 'editor', 'create', 'action', 'create', 'single', 'instance', 'unhook', 'editor', 'close', 'currently', 'dispose', 'selection', 'provider', 'action', 'default', 'implementation', 'remove', 'action', 'selection', 'change', 'listener', 'selection', 'provider', 'subclasses', 'extend', 'method', 'public', 'dispose', 'change', 'release', 'impact', 'anybody', 'nontrivial', 'typical', 'action', 'add', 'dispose', 'nontrivial', 'exersize', 'comment', 'introduce', 'concern', 'dispose', 'better', 'solution', 'action', 'know', 'lifecycle', 'selection', 'provider', 'normally', 'client', 'create', 'action', 'unhook', 'close', 'unhook', 'propose', 'add', 'dispose', 'method', 'current', 'workaround', 'better', 'alternative', 'reply', 'reluctantly', 'dispose', 'cleanest', 'solution', 'metacomment', 'prove', 'newdelete', 'scheme', 'originally', 'think', 'add', 'break', 'change', 'problem', 'leakage', 'justify', 'document', 'break', 'change', 'subclassing', 'clients', 'happen', 'implement', 'public', 'protect', 'dispose', 'method', 'instantiation', 'contract', 'responsible', 'call', 'dispose']"
464,1898.0,,"['eclipse', 'freeze', 'gazfbg']","['run', 'operations', 'execute', 'cycle', 'refresh', 'crash', 'switch', 'eclipse', 'progress', 'dialog', 'shownupdated', 'eclipse', 'windows', 'repaint', 'slurpsplat', 'import', 'plugin', 'resources', 'operations', 'separate', 'thread', 'change', 'buildaction', 'inherit', 'workspaceaction', 'slurpsplat', 'import', 'plugin', 'resources', 'slurpsplat', 'plugin', 'available', 'host', 'senders', 'workspace', 'revisit', 'change', 'change', 'reference', 'follow', 'significant', 'unresponsive', 'access', 'workspace', 'potential', 'deadlock', 'follow', 'concurrent', 'thread', 'access', 'workspace', 'initiate', 'action', 'thread', 'thread', 'block', 'access', 'trigger', 'notification', 'listeners', 'syncexec', 'block', 'deadlock', 'poll', 'owners', 'occurrences', 'annotate', 'reply', 'address', 'document', 'itpuiall', 'architectural', 'runnablecontext', 'fork']"
465,1899.0,,"['celleditors', 'treeviewer', 'gbcupd']","['treeeditor', 'celleditors', 'ability', 'celleditors', 'editors', 'columns', 'sceanrio', 'windows', 'explorer', 'viewer', 'element', 'rename', 'editor', 'itpuiall', 'dcrwants', 'celleditors']"
466,1900.0,,"['priority', 'set', 'editable']","['plugins', 'priority', 'dropdown', 'editable', 'value', 'normal', 'static']"
467,1901.0,,"['editor', 'dismiss', 'wizard', 'gbbryh']","['report', 'problem', 'sheila', 'sholars', 'wizard', 'select', 'select', 'edit', 'editor', 'happen', 'finish', 'pushbutton', 'perform', 'finish', 'action', 'disable', 'finish', 'pushbutton', 'editor', 'finish', 'pushbutton', 'enable', 'problem', 'unique', 'editors', 'easily', 'recreate', 'problem', 'wizard', 'select', 'listen', 'events', 'press', 'finish', 'pushbutton', 'enable', 'pass', 'finish', 'pushbutton', 'suggestions', 'workarounds', 'actually', 'suppose', 'type', 'wizard', 'finish', 'situation', 'control', 'button', 'temporarily', 'disable', 'shell', 'handle', 'currently', 'appear', 'possible', 'solution', 'traverse', 'listener', 'editors', 'control', 'let', 'editor', 'work', 'editor', 'apprears', 'currently', 'ccombo', 'prevent', 'get', 'work', 'editor', 'swtwinnt', 'get', 'events', 'ccombo']"
468,1902.0,,"['build', 'gbacbr']","['global', 'button', 'toolbar', 'work', 'desire', 'selfhosters', 'project', 'theyre', 'work', 'action', 'context', 'depend', 'finally', 'shortcut', 'simply', 'compile', 'change', 'action', 'expose', 'revisit', 'frequently', 'incrementally', 'single', 'project', 'different', 'build', 'build', 'workbench', 'improve', 'action', 'build', 'project', 'incrementally', 'possible', 'frequently', 'package', 'navigator', 'shortcut', 'ctrlshiftb', 'navigator']"
469,1903.0,,"['wizards', 'message', 'description']","['warn', 'message', 'wizards', 'place', 'location', 'unusual', 'place', 'description', 'message', 'display', 'difference', 'descriptio', 'message', 'confuse', 'reproduce', 'create', 'project', 'wizard', 'message', 'nicley', 'visible', 'warn', 'message', 'wizard', 'description', 'agree', 'wizards', 'support', 'warn', 'message', 'warn', 'current', 'design', 'suggestions', 'usabilty', 'toronto', 'location', 'unusual', 'advantage', 'have', 'show', 'message', 'errors', 'button', 'important', 'message', 'descriptions', 'appear']"
470,1904.0,,"['dialogs', 'selectiondialog', 'interface', 'inconsistent', 'gbwtfx']","['selectiondialog', 'interface', 'inconsistent', 'public', 'protect', 'program', 'field', 'result', 'object', 'break', 'change', 'public', 'public', 'duplicate', 'workbench', 'version', 'selectiondialog', 'require', 'await', 'approval', 'release', 'change', 'inconsistency', 'method', 'protect', 'setresult', 'protect', 'setresult', 'selectiondialog', 'allow', 'arbitrary', 'subclasses', 'method', 'change', 'method', 'signature', 'break', 'change', 'clients', 'inconsistency', 'annoyance', 'hinderance', 'make', 'change', 'likely', 'inconsistent', 'method', 'protect', 'return', 'initial', 'selections', 'public', 'selection', 'dialog', 'subclasses', 'affect', 'officially', 'public', 'number', 'people', 'limit']"
471,1905.0,,"['common', 'superclass', 'contentoutline', 'propertysheet', 'gbrnrx']","['product', 'version', 'george', 'eclipse', 'write', 'identical', 'pagebookviews', 'similar', 'ask', 'activate', 'adapter', 'push', 'superclass', 'subclasses', 'specify', 'adapter', 'pagebookview', 'display', 'pagebookview', 'handle', 'getdefaultpage', 'return', 'possible', 'additional', 'comment', 'recently', 'pagebookview', 'subclass', 'dafault', 'subclass', 'implement', 'getcontrol', 'return', 'abstract', 'force', 'implement', 'method', 'need', 'implement', 'createcontrol', 'return', 'control', 'getcontrol', 'createcontrol', 'return', 'confuse', 'implementor', 'createcontrol', 'think', 'caller', 'return', 'control', 'implement', 'pagesetfocus', 'pagegetcontrol', 'actually', 'rarely', 'createcontrols', 'return', 'place', 'possible', 'getcontrol', 'define', 'confusion', 'thank']"
472,1906.0,,['search'],"['jresdk', 'search', 'window', 'perform', 'search', 'appear', 'disappear', 'quickly', 'expect', 'appear', 'remain']"
473,1907.0,,"['support', 'folders', 'gbyopc']","['folders', 'handle', 'itypedinput', 'original', 'recall', 'plan']"
474,1908.0,,"['project', 'reference', 'property', 'doesnt', 'package', 'gbyxix']","['project', 'reference', 'property', 'available', 'ijavaproject', 'problem', 'ijavaproject', 'iresource', 'solution', 'contribute', 'ijavaproject', 'solution', 'support', 'pluginxml', 'markup', 'specify', 'getadapter', 'call', 'object', 'contribution', 'mechanism', 'solution', 'implement', 'debugger', 'register', 'propery', 'iproject', 'ijavaproject', 'extension', 'extension', 'breaker', 'workbench', 'solution', 'applicable', 'tool', 'register', 'require', 'internal', 'nameproject', 'reference', 'require', 'accessible', 'method', 'basically', 'iproject', 'check', 'iresource', 'adapter', 'private', 'initialize', 'project', 'getelement', 'stringbuffer', 'stringbuffer', 'bufappend', 'bufappend', 'bufappend', 'bufappend', 'bufappend', 'setdescription', 'change', 'follow', 'project', 'determine', 'answer', 'internal']"
475,1909.0,,"['contributions', 'switch', 'update', 'image']","['version', 'imagedescriptor', 'statements', 'repeatedly', 'switch', 'statements', 'console', 'createimage', 'createimage', 'perspectives', 'updateall', 'manager', 'force', 'currently', 'visible', 'update', 'cause', 'image', 'recommend', 'update', 'updateall', 'downside', 'update', 'image', 'release', 'change', 'workbenchwindow', 'change', 'accelerators', 'get', 'hook', 'properly', 'lazily', 'create']"
476,1910.0,,"['preferenceopen', 'workbench', 'window']","['preferences', 'workbench', 'window', 'program', 'perspective', 'window', 'revist', 'exactly', 'honor', 'preference']"
477,1911.0,,"['extension', 'produce', 'duplicate', 'result', 'static']","['create', 'static', 'context', 'register', 'action', 'extension', 'action', 'instance', 'action', 'instance', 'handle', 'static', 'remove', 'contributions', 'submenumanager']"
478,1912.0,,"['toolbar', 'flicker', 'press', 'search', 'result']","['search', 'search', 'button', 'reveal', 'workbenchs', 'flicker', 'apply', 'toolbar', 'button', 'interact', 'report', 'itpuiwinnt', 'toolbar', 'button', 'viewer', 'relate', 'itpjui', 'toolbar', 'flicker', 'double', 'click', 'method', 'hierarchy', 'move']"
479,1913.0,,"['rebuild', 'editor', 'warn']","['modify', 'interaction', 'default', 'behaviour', 'latest', 'workbench', 'provide', 'preference', 'critical', 'move', 'itpdui', 'rebuild', 'prompt', 'save']"
480,1914.0,,"['invoke', 'rename']","['have', 'brainwash', 'windows', 'explorer', 'hit', 'rename', 'navigator']"
481,1915.0,,"['image', 'load', 'multiple', 'startup']","['statement', 'tostring', 'eclipse', 'image', 'load', 'image', 'load', 'startup', 'sort', 'location']"
482,1916.0,,['compare'],"['compare', 'project', 'workspace', 'version', 'select', 'document', 'content', 'editor', 'content', 'revert', 'perform', 'selective', 'miss', 'compare', 'version', 'functionality']"
483,1918.0,,"['properties', 'dialog', 'suggestion', 'autobuild', 'gccluv']","['preference', 'autobuild', 'option', 'toggle', 'workbench', 'minute', 'assume', 'preferences', 'instead', 'builder', 'autobuild', 'option', 'options']"
484,1919.0,,"['perspective', 'button', 'gcdbfq']","['second', 'button', 'vertical', 'toolbar', 'window', 'default', 'perspective', 'theres', 'concept', 'default', 'perspective', 'tooltip', 'window', 'resource', 'perspective']"
485,1920.0,,"['action', 'accelerator', 'separate', 'property']","['accelerator', 'action', 'independently', 'problematic', 'global', 'action', 'eclipse', 'handlers', 'change', 'workbench', 'define', 'accelerator', 'currently', 'handlers', 'respecify', 'accelerator', 'get', 'textual', 'representation', 'accelerator', 'keycode', 'accelerator', 'separately', 'settable', 'property', 'conveniences', 'convert', 'textual', 'representation', 'keycode', 'viceversa', 'customers', 'original', 'request', 'update', 'action', 'example', 'delete', 'reset', 'accelerator', 'reset', 'acclerator', 'action', 'actually', 'wrap', 'undoaction', 'accelerator', 'global', 'undoaction', 'actionsettext', 'accelerator', 'global', 'action', 'handlers', 'simply', 'propagate', 'settext', 'action', 'accelerator', 'pass', 'default', 'undoctrlz', 'redoctrly', 'include', 'mnemonic', 'accelerator', 'follow', 'accelerator', 'separate', 'proprety', 'try', 'label', 'accelerator', 'restore', 'gettext', 'portion', 'unfortunately', 'accelerator', 'portion', 'strip', 'gettext', 'return', 'undoctrlz', 'get', 'accelerator', 'global', 'action', 'getaccelerator', 'method', 'action', 'return', 'convert', 'textual', 'representation', 'get', 'accelerator', 'handler', 'return', 'accelerator', 'actual', 'global', 'action', 'issue', 'jfuifall', 'action', 'accelerator', 'separate', 'property', 'itpuiall', 'get', 'accelerators', 'global', 'action', 'recommend', 'hardcoding', 'handlers', 'setaccelerator', 'iaction', 'action', 'change', 'settext', 'change', 'accelerator', 'specify', 'static', 'methods', 'action', 'string', 'propose', 'actionsettext', 'actiongettext', 'symmetrical', 'convert', 'get', 'implement', 'return', 'gettext', 'tooltip', 'accelerator', 'doesnt', 'prefer', 'entirely', 'separate', 'property', 'accelerator', 'gettext', 'return', 'accelerator', 'probably', 'change', 'simulate', 'change', 'semantics', 'settext', 'settext', 'accelerator', 'present', 'present', 'accelerator', 'change', 'call', 'settext', 'accelerator', 'settext', 'mnemonic', 'have', 'settext', 'perfectly', 'acceptable', 'consider', 'separately', 'gettext', 'return', 'accelerator', 'change', 'accordingly', 'update', 'menuitem', 'suggest', 'workarounds', 'jfuifall', 'accelerator', 'specify', 'jfuifall', 'actiongettext', 'return', 'settext', 'accelerator', 'separate', 'property', 'convert', 'tofrom', 'printable', 'representation', 'change', 'workaround', 'global', 'action', 'handlers', 'specify', 'accelerator', 'inactive']"
486,1921.0,,"['get', 'accelerators', 'global', 'action']","['clients', 'change', 'certain', 'global', 'action', 'overwrite', 'accelerator', 'get', 'accelerator', 'global', 'action', 'currently', 'hardcode', 'knowledge', 'jfuifall', 'action', 'accelerator', 'separate', 'property', 'priority']"
487,1922.0,,"['standard', 'components', 'wizards', 'gcdxkt']","['newsgroup', 'wizards', 'truncate', 'meaningful', 'information', 'example', 'set', 'libaraies', 'project', 'verify', 'property', 'problem', 'property', 'horizontal', 'scroll', 'render', 'external', 'foojar', 'vscroll', 'doesnt', 'render', 'entries', 'label', 'horizontal', 'scroll', 'itpjuiall', 'javabuildpath', 'properties', 'dialog', 'horizontal', 'scroll', 'specify', 'hscroll', 'instead', 'vscroll']"
488,1923.0,,"['workbench', 'architectural', 'runnablecontext', 'fork']","['support', 'runnable', 'fork', 'public', 'throw', 'fork', 'runnable', 'execute', 'separate', 'modalcontext', 'thread', 'block', 'fork', 'operation', 'thread', 'responsive', 'runnable', 'execute', 'restructure', 'forkfalse', 'result', 'repaint', 'address', 'turn', 'longer', 'trivial', 'run', 'thread', 'notice', 'smart', 'dialogs', 'burden', 'attempt', 'switch', 'forktrue', 'post', 'dialogs', 'thread', 'doable', 'pattern', 'private', 'opendialog', 'result', 'dialogcancel', 'public', 'result', 'dialogopen', 'return', 'result', 'run', 'operation', 'modify', 'document', 'consistent', 'assume', 'access', 'thread', 'issue', 'warn', 'consequences', 'forkedtrue', 'recommendations', 'handle', 'forkedtrue', 'dialogs', 'document', 'modification', 'problem', 'address', 'make', 'document', 'access', 'thread', 'inconsistent', 'better', 'forkedtrue', 'clients', 'forkedfalse', 'result', 'nonresponsive', 'behaviour']"
489,1924.0,,"['dialogs', 'dialogs', 'resizeble', 'gealps']","['dialogs', 'resizeble', 'resizeble', 'windows']"
490,1926.0,,"['preferences', 'dialog', 'display', 'hit']","['display', 'preferences', 'dialog', 'change', 'button', 'longer', 'display', 'problem', 'select', 'javaruntimes', 'browse', 'select', 'random', 'invalid', 'directory', 'notice', 'banner', 'preferences', 'dialog', 'default', 'button', 'banner', 'dialog', 'longer', 'display', 'listener', 'conctrol', 'clearerror', 'message', 'contol', 'interestingly', 'validate', 'message', 'validate', 'display', 'message', 'message', 'clear']"
491,1927.0,,"['standard', 'components', 'priority', 'hide', 'selection', 'change']","['selections', 'priority', 'column', 'visible', 'hide', 'selection', 'latest', 'eclipse', 'load', 'escape', 'click', 'hideshows', 'ask', 'karice', 'confirm', 'problem', 'close', 'longer', 'problem']"
492,1928.0,,"['multiple', 'preference', 'change']","['newsgroup', 'concern', 'picture', 'editor', 'preference', 'settings', 'repaint', 'editors', 'change', 'couple', 'settings', 'register', 'listener', 'preference', 'property', 'change', 'preference', 'change', 'change', 'repaint', 'editor', 'property', 'change', 'listen', 'property', 'change', 'implement', 'mechism', 'performok', 'inactive']"
493,1929.0,,"['filter', 'extensibility', 'proposal', 'gchvpb']","['request', 'provide', 'better', 'filter', 'extensible', 'issue', 'filter', 'selection', 'dialog', 'instead', 'multiple', 'toolbar', 'button', 'provide', 'single', 'toolbar', 'button', 'filter', 'selection', 'dialog', 'indicate', 'filter', 'active', 'extensibility', 'issue', 'filter', 'marker', 'filter', 'plugin', 'different', 'marker', 'different', 'attribute', 'relate', 'issue', 'columns', 'selectively', 'hide', 'executive', 'summary', 'filter', 'dialog', 'replace', 'button', 'toolbars', 'single', 'toolbar', 'button', 'filter', 'dialog', 'filter', 'dialog', 'follow', 'layout', 'button', 'toggle', 'complete', 'errors', 'warn', 'entries', 'marker', 'description', 'contain', 'severity', 'severity', 'priority', 'priority', 'completion', 'status', 'completion', 'status', 'prerequisites', 'provide', 'humanreadable', 'marker', 'support', 'filter', 'plugin', 'different', 'marker', 'different', 'attribute', 'determine', 'columns', 'selectively', 'hide', 'background', 'straightforward', 'filter', 'selection', 'dialog', 'instead', 'multiple', 'toolbar', 'button', 'interest', 'extensible', 'limit', 'dialog', 'choose', 'marker', 'doesnt', 'provide', 'granularity', 'currently', 'problem', 'marker', 'subtypes', 'problems', 'divide', 'errors', 'warn', 'severity', 'attribute', 'filter', 'different', 'attribute', 'settings', 'addition', 'marker', 'improvements', 'dialog', 'choose', 'marker', 'criteria', 'marker', 'choose', 'register', 'condition', 'equal', 'choose', 'attribute', 'criteria', 'attribute', 'choose', 'available', 'support', 'select', 'condition', 'equal', 'exist', 'contain', 'doesnt', 'contain', 'condition', 'support', 'declare', 'attribute', 'string', 'integer', 'boolean', 'selective', 'condition', 'humanreadable', 'descriptions', 'marker', 'attribute', 'problem', 'support', 'enumeration', 'frequently', 'attribute', 'severity', 'priority', 'integers', 'parameter', 'specify', 'integer', 'mean', 'severity', 'allow', 'value', 'enumeration', 'attribute', 'start', 'semantics', 'close', 'solution', 'choose', 'marker', 'criteria', 'choose', 'attribute', 'criteria', 'attribute', 'choose', 'hardwired', 'theyre', 'hardwired', 'attribute', 'tailor', 'attribute', 'generic', 'executive', 'summary', 'propose', 'layout', 'extensibility', 'issue', 'different', 'markers', 'problems', 'provide', 'extension', 'register', 'subtypes', 'different', 'attribute', 'define', 'register', 'subtypes', 'variation', 'executive', 'summary', 'implement', 'elaborate']"
494,1930.0,,"['scroll', 'editor', 'mess', 'layout', 'workbench', 'change']","['install', 'workbench', 'change', 'perspective', 'plugin', 'development', 'plugin', 'development', 'plugin', 'project', 'example', 'finish', 'manifest', 'editor', 'pluginxml', 'doubleclick', 'pluginxml', 'navigator', 'overview', 'outline', 'properties', 'workbench', 'orient', 'follow', 'propertiestasks', 'overview', 'scroll', 'outline', 'notice', 'scroll', 'anymore', 'content', 'visible', 'editor', 'visible', 'scroll', 'reproduce']"
495,1931.0,,"['result', 'compare', 'indicate', 'compare', 'direction', 'gcjxdr']","['workbench', 'review', 'compare', 'compare', 'difficult', 'interpret']"
496,1932.0,,"['usability', 'exist', 'perspectives']","['appreciate', 'have', 'open', 'inside', 'perspective', 'window', 'list', 'currently', 'open', 'perspectives', 'choose', 'current', 'perspective']"
497,1933.0,,"['method', 'selection', 'gcnfdx']","['select', 'object', 'content', 'outliner', 'workspace', 'instead', 'select', 'method', 'operation', 'package', 'hide', 'edit', 'edit', 'select', 'errors', 'current', 'method', 'select', 'object', 'markers', 'select', 'resource', 'method', 'resource', 'require', 'additional', 'support', 'tasklist', 'support', 'filter', 'move', 'improve', 'taskview', 'support']"
498,1934.0,,"['nest', 'gcsnpa']","['request', 'eclipse', 'corner', 'capability', 'have', 'parent', 'control', 'click', 'example', 'expand', 'multiple', 'driver', 'contain', 'support', 'response', 'support', 'group', 'nest', 'suggest', 'currently', 'problems', 'log', 'feature', 'request', 'tool', 'compile', 'errors', 'compile', 'errors', 'group', 'compilation', 'severity', 'simple', 'response', 'comment', 'feature', 'request', 'currently', 'resource', 'click', 'resource', 'column', 'head', 'defer', 'tasklist', 'rework']"
499,1935.0,,"['project', 'gcpbwp']",[]
500,1936.0,,"['problem', 'override', 'dialog', 'gcqbap']","['override', 'fcomposite', 'return', 'visible', 'correct', 'layout', 'composite', 'problematic', 'couple', 'clients', 'implementation', 'implementation', 'behavior', 'document', 'methods', 'javadoc']"
